entity,code,year,gini-coefficient,world-region,gdp-per-capita,homicide-rate-100000,hdi,political-corruption-index,rule-of-law-index,urbanization
Albania,ALB,1996,0.2701034247875213,Europe,3965.6853,8.380375,0.647,0.682,0.496,38.899605
Albania,ALB,2002,0.3173897862434387,Europe,5608.9624,6.891948,0.697,0.744,0.515,43.152042
Albania,ALB,2005,0.3059565424919128,Europe,6858.4673,5.006243,0.723,0.722,0.542,45.993767
Albania,ALB,2008,0.2998467087745666,Europe,8522.13,3.1073225,0.749,0.757,0.516,49.38507
Albania,ALB,2012,0.2896048426628113,Europe,9634.334,5.3951817,0.79,0.766,0.525,53.863754
Albania,ALB,2014,0.3459889590740204,Europe,9942.276,4.614723,0.797,0.767,0.551,54.732582
Albania,ALB,2015,0.327537328004837,Europe,10192.529,2.2079382,0.797,0.767,0.551,55.15793
Albania,ALB,2016,0.3373629748821258,Europe,10547.255,2.7261436,0.797,0.767,0.551,55.57387
Albania,ALB,2017,0.3305566310882568,Europe,10958.307,2.0012128,0.798,0.763,0.543,55.980278
Albania,ALB,2018,0.3014828264713287,Europe,11426.92,2.2803986,0.801,0.745,0.553,56.377
Albania,ALB,2019,0.301157683134079,Europe,11715.307,2.2530255,0.805,0.688,0.569,56.76391
Albania,ALB,2020,0.2941963076591491,Europe,11372.541,2.1239898,0.794,0.688,0.563,57.140858
Algeria,DZA,2011,0.2761573195457458,Africa,13204.0,0.75873816,0.718,0.67,0.252,67.7344
Armenia,ARM,1999,0.3621972501277923,Asia,5000.4526,2.8415496,0.661,0.771,0.282,65.16787
Armenia,ARM,2001,0.3536435961723327,Asia,5457.5103,2.8531137,0.672,0.866,0.217,64.822815
Armenia,ARM,2002,0.3477967381477356,Asia,6082.146,2.2581267,0.682,0.866,0.218,64.739624
Armenia,ARM,2004,0.3750563263893127,Asia,7229.6484,2.746034,0.7,0.866,0.224,64.59727
Armenia,ARM,2005,0.3599235415458679,Asia,8006.9604,1.9292492,0.711,0.866,0.221,64.533424
Armenia,ARM,2006,0.2970998585224151,Asia,8798.75,2.6418073,0.725,0.866,0.221,64.4759
Armenia,ARM,2007,0.3122605681419372,Asia,9713.213,2.5883927,0.739,0.866,0.221,64.425766
Armenia,ARM,2008,0.2918814122676849,Asia,10080.8125,3.277038,0.743,0.858,0.225,64.384094
Armenia,ARM,2009,0.2801587879657745,Asia,8399.087,3.2931406,0.741,0.858,0.23,64.35195
Armenia,ARM,2010,0.299925833940506,Asia,8330.812,1.9105599,0.747,0.854,0.228,64.330414
Armenia,ARM,2011,0.2935294508934021,Asia,8465.0,2.4287865,0.752,0.854,0.226,64.32075
Armenia,ARM,2012,0.2960226237773895,Asia,9076.433,2.2241023,0.761,0.848,0.234,64.326836
Armenia,ARM,2013,0.3057966232299804,Asia,9395.087,2.1556754,0.766,0.847,0.248,64.358406
Armenia,ARM,2014,0.3148328959941864,Asia,9745.136,2.4637098,0.772,0.847,0.239,64.41429
Armenia,ARM,2015,0.3235677182674408,Asia,10076.352,2.567458,0.777,0.847,0.237,64.492966
Armenia,ARM,2016,0.3254794776439667,Asia,10113.051,2.9806848,0.783,0.847,0.247,64.59287
Armenia,ARM,2017,0.336218386888504,Asia,10894.957,2.4014022,0.785,0.813,0.266,64.712494
Armenia,ARM,2018,0.344334989786148,Asia,11490.369,1.7182341,0.789,0.344,0.677,64.85028
Armenia,ARM,2019,0.3003121316432953,Asia,12399.231,2.5137987,0.796,0.291,0.774,65.0047
Armenia,ARM,2020,0.2513160407543182,Asia,11546.176,2.5943546,0.761,0.3,0.699,65.17422
Armenia,ARM,2021,0.2794013023376465,Asia,12242.478,3.1355078,0.786,0.311,0.718,65.357285
Armenia,ARM,2022,0.2794529497623443,Asia,13837.577,2.7422228,0.801,0.319,0.631,65.56245
Australia,AUS,1995,0.3257850110530853,Oceania,30690.062,1.9673568,0.882,0.035,0.993,85.28687
Australia,AUS,2001,0.3346192836761474,Oceania,37275.992,1.7918525,0.9,0.035,0.993,85.14811
Australia,AUS,2003,0.3349674940109253,Oceania,39523.656,1.5237553,0.906,0.035,0.993,85.409706
Australia,AUS,2004,0.3305571973323822,Oceania,40887.727,1.3119382,0.91,0.035,0.993,85.51877
Australia,AUS,2008,0.3542850911617279,Oceania,44421.64,1.2213047,0.924,0.035,0.993,86.02538
Australia,AUS,2010,0.3465672731399536,Oceania,45400.223,1.043286,0.929,0.035,0.993,86.21986
Australia,AUS,2014,0.3439816236495971,Oceania,47753.848,1.029853,0.937,0.039,0.988,86.72213
Australia,AUS,2016,0.3368518650531769,Oceania,48675.137,0.9330059,0.939,0.038,0.989,87.01663
Australia,AUS,2018,0.3433252573013305,Oceania,49614.387,0.8797874,0.945,0.035,0.988,87.22677
Australia,AUS,2020,0.3382901847362518,Oceania,48268.945,0.8584594,0.95,0.033,0.989,87.27135
Austria,AUT,1994,0.308280199766159,Europe,28780.76,1.10857,0.851,0.065,0.961,65.58547
Austria,AUT,1995,0.2991432845592499,Europe,29621.682,0.9810924,0.856,0.065,0.961,65.86294
Austria,AUT,1996,0.2931780815124511,Europe,30413.156,1.2435757,0.861,0.065,0.961,66.11093
Austria,AUT,1997,0.2906536757946014,Europe,31173.049,0.82812583,0.865,0.065,0.961,66.3275
Austria,AUT,1998,0.3134077191352844,Europe,32376.33,0.96509784,0.87,0.065,0.961,66.51067
Austria,AUT,1999,0.2967053949832916,Europe,33608.297,0.75057304,0.874,0.065,0.961,66.65851
Austria,AUT,2000,0.2896469235420227,Europe,34796.258,1.0233463,0.879,0.073,0.957,66.76903
Austria,AUT,2003,0.2946562767028808,Europe,36063.12,0.6155663,0.889,0.075,0.955,66.92636
Austria,AUT,2004,0.2978884577751159,Europe,36957.113,0.7218458,0.895,0.092,0.949,66.955864
Austria,AUT,2005,0.2871520817279815,Europe,37642.76,0.6561995,0.898,0.092,0.949,66.9798
Austria,AUT,2006,0.295875608921051,Europe,38866.848,0.73761487,0.902,0.077,0.955,67.000694
Austria,AUT,2007,0.3057945072650909,Europe,40305.273,0.5423679,0.905,0.06,0.967,67.0211
Austria,AUT,2008,0.3043709397315979,Europe,40964.793,0.69684297,0.907,0.06,0.967,67.04356
Austria,AUT,2009,0.3149490654468536,Europe,39463.656,0.6111396,0.907,0.06,0.967,67.07059
Austria,AUT,2010,0.3025166392326355,Europe,40288.348,0.7292209,0.912,0.06,0.967,67.104744
Austria,AUT,2011,0.3080105781555176,Europe,41446.0,0.9174017,0.915,0.065,0.963,67.14842
Austria,AUT,2012,0.3047561645507812,Europe,41540.94,0.96067166,0.916,0.06,0.966,67.20859
Austria,AUT,2013,0.3075290620326996,Europe,41301.94,0.71922034,0.915,0.043,0.969,67.298134
Austria,AUT,2014,0.3053537309169769,Europe,41250.508,0.49135348,0.919,0.043,0.969,67.415436
Austria,AUT,2015,0.3053083121776581,Europe,41255.715,0.50902134,0.919,0.043,0.969,67.55762
Austria,AUT,2016,0.3079513907432556,Europe,41545.5,0.61799634,0.921,0.043,0.969,67.72181
Austria,AUT,2017,0.2973693013191223,Europe,42216.918,0.79556507,0.922,0.049,0.967,67.90512
Austria,AUT,2018,0.3084742128849029,Europe,43032.215,0.97266906,0.925,0.053,0.951,68.104675
Austria,AUT,2019,0.3021051585674286,Europe,43488.668,0.8670316,0.928,0.074,0.955,68.317604
Austria,AUT,2020,0.2980069816112518,Europe,40503.04,0.72858477,0.925,0.074,0.957,68.541016
Austria,AUT,2021,0.3070168197154999,Europe,42184.695,0.72487557,0.93,0.105,0.943,68.773605
Austria,AUT,2022,0.308929294347763,Europe,43792.855,0.8715148,0.927,0.107,0.929,68.998085
Azerbaijan,AZE,1995,0.3464882373809814,Asia,2999.319,5.738876,0.618,0.928,0.048,52.311676
Azerbaijan,AZE,2001,0.3645493686199188,Asia,4498.7944,2.6418574,0.66,0.959,0.041,51.15848
Azerbaijan,AZE,2002,0.2527766525745392,Asia,4880.4,2.5461998,0.669,0.959,0.041,51.214417
Bangladesh,BGD,2000,0.334065318107605,Asia,1485.3092,2.4846835,0.477,0.804,0.271,23.314512
Bangladesh,BGD,2005,0.3320129215717315,Asia,1925.6062,2.4821064,0.52,0.845,0.232,25.476954
Bangladesh,BGD,2010,0.3213031888008117,Asia,2599.2083,2.6202023,0.561,0.912,0.123,27.725437
Bangladesh,BGD,2016,0.3238527178764343,Asia,3598.5103,2.2330432,0.632,0.888,0.136,29.875391
Barbados,BRB,2016,0.3406803607940674,North America,12124.693,7.868454,0.803,0.122,0.899,59.251026
Belarus,BLR,1998,0.3201834857463836,Europe,8481.967,10.277188,0.709,0.398,0.253,69.02342
Belarus,BLR,1999,0.3173814713954925,Europe,8689.713,9.701946,0.716,0.369,0.266,69.48077
Belarus,BLR,2000,0.3116748332977295,Europe,9110.9795,10.138807,0.724,0.369,0.262,69.91723
Belarus,BLR,2001,0.3057672381401062,Europe,9462.374,9.750389,0.731,0.359,0.278,70.31472
Belarus,BLR,2002,0.3033624291419983,Europe,9870.309,10.016763,0.738,0.359,0.272,70.88047
Belarus,BLR,2007,0.2961238026618957,Europe,14856.956,6.7864785,0.786,0.359,0.261,73.09135
Belarus,BLR,2008,0.2782604396343231,Europe,16223.997,5.7926254,0.796,0.359,0.261,73.55317
Belarus,BLR,2009,0.2768930494785309,Europe,16088.725,5.1223598,0.798,0.359,0.261,74.19096
Belarus,BLR,2010,0.2856659889221191,Europe,17172.46,4.225166,0.803,0.359,0.261,74.55014
Belarus,BLR,2011,0.271525502204895,Europe,17918.0,3.9376168,0.812,0.359,0.26,75.05975
Belarus,BLR,2012,0.2652619779109955,Europe,18245.008,3.592912,0.818,0.359,0.27,75.52811
Belarus,BLR,2013,0.265750527381897,Europe,18456.41,3.5184283,0.821,0.345,0.251,75.94971
Belarus,BLR,2014,0.2717666625976562,Europe,18805.18,3.589259,0.825,0.345,0.251,76.34052
Belarus,BLR,2015,0.2563322484493255,Europe,18122.863,3.436175,0.825,0.345,0.251,76.62639
Belarus,BLR,2016,0.2530661523342132,Europe,17701.959,3.2318976,0.825,0.33,0.275,76.84587
Belarus,BLR,2017,0.2544457018375397,Europe,18193.273,2.527436,0.828,0.334,0.272,77.02082
Belarus,BLR,2018,0.2524052560329437,Europe,18809.494,2.3839583,0.827,0.334,0.279,77.21327
Belarus,BLR,2019,0.2527784705162048,Europe,19130.395,2.3846316,0.826,0.333,0.288,77.45508
Belgium,BEL,1992,0.2494648247957229,Europe,28199.574,1.2039715,0.845,0.047,0.975,79.281456
Belgium,BEL,1995,0.2841081917285919,Europe,29370.088,1.4007723,0.875,0.047,0.975,80.34017
Belgium,BEL,1997,0.2683219611644745,Europe,30894.283,1.4241567,0.884,0.031,0.979,81.02427
Belgium,BEL,2000,0.3313597738742828,Europe,33719.77,2.0679462,0.894,0.031,0.979,82.01525
Belgium,BEL,2021,0.2657763361930847,Europe,40970.805,1.0803015,0.948,0.031,0.976,87.43056
Bolivia,BOL,2015,0.4673164486885071,South America,6176.267,4.9297733,0.704,0.661,0.415,68.395805
Bolivia,BOL,2016,0.4524082243442535,South America,6337.799,5.7423873,0.714,0.662,0.408,68.74464
Bolivia,BOL,2017,0.4461779594421386,South America,6503.387,6.5846376,0.715,0.66,0.403,69.0838
Bolivia,BOL,2018,0.4257908761501312,South America,6679.4385,4.987675,0.722,0.654,0.392,69.41339
Bolivia,BOL,2019,0.4164430201053619,South America,6730.809,4.2582774,0.728,0.668,0.343,69.7335
Bolivia,BOL,2020,0.4364543855190277,South America,6062.065,3.6221154,0.697,0.655,0.385,70.044266
Bolivia,BOL,2021,0.4091332256793976,South America,6355.615,3.501612,0.693,0.575,0.483,70.34504
Bolivia,BOL,2022,0.4120837748050689,South America,6481.3906,4.0158467,0.727,0.674,0.383,70.63526
Bosnia and Herzegovina,BIH,2001,0.2996641993522644,Europe,7129.3867,1.9619863,0.677,0.664,0.478,42.87615
Bosnia and Herzegovina,BIH,2004,0.3403748869895935,Europe,7857.3784,1.6421206,0.694,0.683,0.426,43.838047
Bosnia and Herzegovina,BIH,2007,0.3306158781051636,Europe,8811.861,1.6444811,0.709,0.683,0.439,44.792606
Bosnia and Herzegovina,BIH,2011,0.3303018510341644,Europe,8961.0,1.3629813,0.731,0.678,0.438,46.05288
Botswana,BWA,2002,0.6153864860534668,Africa,8604.067,14.61517,0.594,0.145,0.909,55.014297
Botswana,BWA,2009,0.5693109035491943,Africa,11494.757,14.517703,0.644,0.146,0.901,62.750187
Brazil,BRA,1990,0.6045087575912476,South America,7842.0,19.646343,0.641,0.605,0.653,74.8699
Brazil,BRA,1992,0.5310341715812683,South America,7812.7944,16.83152,0.648,0.605,0.652,76.09109
Brazil,BRA,1993,0.6006689667701721,South America,8166.2354,17.865892,0.654,0.563,0.684,76.64064
Brazil,BRA,1995,0.5953119397163391,South America,8951.694,21.022089,0.666,0.514,0.713,77.7145
Brazil,BRA,1996,0.5983837842941284,South America,9124.516,23.6866,0.671,0.507,0.716,78.30214
Brazil,BRA,1997,0.597547173500061,South America,9409.946,24.30493,0.676,0.506,0.718,79.00085
Brazil,BRA,1998,0.595662534236908,South America,9419.107,24.799057,0.68,0.506,0.718,79.78907
Brazil,BRA,1999,0.5895122289657593,South America,9441.759,25.002106,0.684,0.506,0.718,80.54661
Brazil,BRA,2001,0.5840287804603577,South America,9953.31,27.20061,0.694,0.506,0.73,81.59605
Brazil,BRA,2002,0.5810567140579224,South America,10245.069,27.848196,0.7,0.545,0.722,81.99435
Brazil,BRA,2003,0.5755338668823242,South America,10354.596,28.271088,0.705,0.545,0.722,82.354034
Brazil,BRA,2004,0.5647182464599609,South America,10949.66,26.491837,0.712,0.545,0.722,82.68168
Brazil,BRA,2005,0.5631012916564941,South America,11305.771,25.769392,0.718,0.495,0.795,82.98388
Brazil,BRA,2006,0.5564221143722534,South America,11766.605,26.340307,0.725,0.494,0.793,83.26721
Brazil,BRA,2007,0.5491916537284851,South America,12500.007,25.314459,0.732,0.494,0.793,83.53825
Brazil,BRA,2008,0.5403758883476257,South America,13164.012,26.33593,0.739,0.494,0.793,83.803604
Brazil,BRA,2009,0.5368199944496155,South America,13180.891,26.791449,0.742,0.494,0.793,84.06984
Brazil,BRA,2011,0.5294176936149597,South America,14831.0,26.747099,0.753,0.493,0.799,84.622574
Brazil,BRA,2012,0.5343539118766785,South America,14985.498,28.641361,0.758,0.493,0.799,84.897385
Brazil,BRA,2013,0.5268340110778809,South America,15305.414,28.640411,0.762,0.493,0.796,85.167656
Brazil,BRA,2014,0.520297110080719,South America,15251.89,29.853794,0.765,0.506,0.794,85.433136
Brazil,BRA,2015,0.519265353679657,South America,14583.982,28.850302,0.764,0.506,0.794,85.69357
Brazil,BRA,2016,0.5336719155311584,South America,13990.646,30.119362,0.765,0.535,0.73,85.94871
Brazil,BRA,2017,0.5332115888595581,South America,14062.75,31.161175,0.77,0.535,0.728,86.19829
Brazil,BRA,2018,0.5388841032981873,South America,14197.55,27.160616,0.774,0.535,0.708,86.44207
Brazil,BRA,2019,0.5350940823554993,South America,14257.871,21.24456,0.776,0.546,0.633,86.6798
Brazil,BRA,2020,0.48902028799057,South America,13685.926,22.870605,0.77,0.537,0.635,86.91122
Brazil,BRA,2021,0.5293880701065063,South America,14292.936,21.742752,0.768,0.541,0.639,87.13608
Brazil,BRA,2022,0.5201530456542969,South America,14640.076,21.096361,0.78,0.545,0.635,87.349556
Bulgaria,BGR,1992,0.3071430921554565,Europe,7846.1157,5.3977633,0.709,0.355,0.756,67.15069
Bulgaria,BGR,2006,0.3568882644176483,Europe,12706.182,2.4344614,0.779,0.378,0.785,70.50752
Bulgaria,BGR,2007,0.3609587848186493,Europe,13785.228,2.3329723,0.785,0.348,0.79,70.68442
Bulgaria,BGR,2008,0.3357256948947906,Europe,14761.715,2.2825017,0.791,0.352,0.784,70.9021
Bulgaria,BGR,2009,0.3382307589054107,Europe,14363.259,2.003202,0.793,0.5,0.713,71.301735
Bulgaria,BGR,2010,0.3565346598625183,Europe,14686.461,1.9898896,0.799,0.511,0.696,71.51493
Bulgaria,BGR,2011,0.3427497744560241,Europe,15112.0,1.7344115,0.803,0.511,0.697,72.61017
Bulgaria,BGR,2012,0.3601097464561462,Europe,15314.524,1.9270157,0.807,0.498,0.708,72.768486
Bulgaria,BGR,2013,0.3657089471817016,Europe,15314.154,1.5004269,0.815,0.412,0.728,72.96328
Bulgaria,BGR,2014,0.3741585314273834,Europe,15550.346,1.5505058,0.819,0.406,0.738,73.08449
Bulgaria,BGR,2015,0.3856437802314758,Europe,16186.409,1.7554817,0.824,0.527,0.713,73.10306
Bulgaria,BGR,2016,0.4058967530727386,Europe,16795.824,1.1083933,0.827,0.527,0.698,73.175
Bulgaria,BGR,2017,0.4037896394729614,Europe,17386.271,1.4556997,0.829,0.539,0.693,73.39046
Bulgaria,BGR,2018,0.4128407537937164,Europe,17982.424,1.309656,0.832,0.54,0.668,73.60021
Bulgaria,BGR,2019,0.4027111828327179,Europe,18840.764,1.1898842,0.835,0.561,0.633,73.71623
Bulgaria,BGR,2020,0.4052315354347229,Europe,18203.832,0.9951466,0.826,0.565,0.635,73.32399
Bulgaria,BGR,2021,0.3900544643402099,Europe,19753.994,1.2941265,0.817,0.54,0.633,73.34676
Bulgaria,BGR,2022,0.3820150196552276,Europe,20592.455,1.1134121,0.835,0.301,0.791,73.47992
Burundi,BDI,2013,0.3862397670745849,Africa,738.0,4.981158,0.428,0.882,0.09,12.967096
Cameroon,CMR,2001,0.4213679432868957,Africa,2028.5474,4.9315815,0.458,0.917,0.104,46.762753
Canada,CAN,1990,0.3136535584926605,North America,30082.0,2.3642073,0.865,0.033,0.977,76.55644
Canada,CAN,1991,0.3194338977336883,North America,29151.697,2.6778271,0.868,0.033,0.977,76.59538
Canada,CAN,1992,0.315643161535263,North America,29141.191,2.5719244,0.873,0.033,0.977,76.73528
Canada,CAN,1993,0.3167592287063598,North America,29657.574,2.1713014,0.871,0.033,0.977,76.99657
Canada,CAN,1994,0.3130380511283874,North America,30745.822,2.0447805,0.877,0.035,0.977,77.31713
Canada,CAN,1995,0.3150957822799682,North America,31330.72,1.992591,0.881,0.035,0.977,77.63565
Canada,CAN,1996,0.3276805281639099,North America,31594.242,2.1298606,0.884,0.035,0.977,77.89246
Canada,CAN,1997,0.3311694264411926,North America,32709.691,1.9494935,0.884,0.035,0.977,78.09034
Canada,CAN,1998,0.3321724534034729,North America,33785.746,1.8430616,0.883,0.035,0.977,78.26938
Canada,CAN,1999,0.3306093513965606,North America,35345.723,1.7614692,0.888,0.035,0.977,78.44393
Canada,CAN,2000,0.3341829478740692,North America,36942.562,1.7674592,0.894,0.035,0.977,78.6293
Canada,CAN,2001,0.3355478346347809,North America,37307.207,1.7748687,0.897,0.035,0.977,78.84148
Canada,CAN,2002,0.3356030881404876,North America,38123.99,1.8455346,0.899,0.035,0.977,79.09902
Canada,CAN,2003,0.3380946516990661,North America,38559.977,1.7244368,0.902,0.035,0.977,79.39138
Canada,CAN,2004,0.3377648293972015,North America,39491.57,1.9450605,0.906,0.035,0.977,79.69231
Canada,CAN,2005,0.3362180590629577,North America,40485.02,2.0468447,0.909,0.035,0.977,79.97606
Canada,CAN,2006,0.3409053981304168,North America,41247.15,1.8559688,0.913,0.035,0.977,80.21906
Canada,CAN,2007,0.3384100794792175,North America,41806.863,1.8040521,0.914,0.032,0.979,80.44256
Canada,CAN,2008,0.3393056690692901,North America,41896.426,1.8356256,0.916,0.033,0.979,80.662895
Canada,CAN,2009,0.3395215272903442,North America,40312.62,1.8033268,0.915,0.033,0.979,80.859184
Canada,CAN,2010,0.3359260261058807,North America,41209.426,1.6288027,0.918,0.03,0.98,81.01209
Canada,CAN,2011,0.3265707790851593,North America,42197.0,1.7623847,0.921,0.03,0.98,81.10314
Canada,CAN,2012,0.3353901207447052,North America,42476.344,1.5720516,0.927,0.03,0.98,81.15135
Canada,CAN,2013,0.3379898071289062,North America,43008.83,1.4421947,0.93,0.022,0.98,81.18344
Canada,CAN,2014,0.3315760493278503,North America,43800.64,1.473301,0.932,0.022,0.981,81.21118
Canada,CAN,2015,0.337464839220047,North America,43761.527,1.6990045,0.932,0.021,0.981,81.24657
Canada,CAN,2016,0.3270182311534881,North America,43702.08,1.6944797,0.933,0.021,0.982,81.3023
Canada,CAN,2017,0.3330820500850677,North America,44493.652,1.8066481,0.935,0.021,0.982,81.40189
Canada,CAN,2018,0.3250927031040191,North America,45087.887,1.7750366,0.935,0.021,0.982,81.55003
Canada,CAN,2019,0.3174964785575866,North America,45284.215,1.8235747,0.937,0.023,0.977,81.73637
Canada,CAN,2020,0.2985168397426605,North America,42493.63,2.004092,0.931,0.03,0.965,81.95099
Canada,CAN,2021,0.3111463487148285,North America,44379.594,2.0830052,0.937,0.03,0.967,82.177925
Cape Verde,CPV,2015,0.4238108694553375,Africa,6266.0,8.977475,0.658,0.207,0.853,66.90451
Chile,CHL,2003,0.5147556066513062,South America,15809.178,3.2012978,0.789,0.061,0.958,86.6793
Chile,CHL,2006,0.4770688414573669,South America,17920.803,3.5737662,0.804,0.061,0.958,86.812515
Chile,CHL,2009,0.4740466773509979,South America,18184.48,3.7037623,0.819,0.061,0.96,86.91249
Chile,CHL,2011,0.4686815738677978,South America,19705.0,3.6653225,0.823,0.068,0.96,87.01092
Chile,CHL,2013,0.4682393968105316,South America,21171.06,3.1435506,0.845,0.076,0.958,87.18278
Chile,CHL,2015,0.453433483839035,South America,21574.018,2.321635,0.855,0.085,0.95,87.46533
Chile,CHL,2017,0.4526998400688171,South America,21709.428,4.1974545,0.862,0.073,0.95,87.800026
Chile,CHL,2020,0.4700490832328796,South America,20205.87,5.756139,0.856,0.055,0.944,88.29535
Chile,CHL,2022,0.4304278194904327,South America,22740.72,6.8020124,0.869,0.064,0.953,88.639534
China,CHN,1996,0.3522765934467315,Asia,4219.644,2.0643492,0.555,0.574,0.301,30.479864
China,CHN,2002,0.4198572635650635,Asia,5343.1123,2.0418584,0.619,0.597,0.311,39.089783
China,CHN,2005,0.4090076684951782,Asia,6626.592,1.5854633,0.654,0.552,0.243,42.989998
China,CHN,2008,0.4296503961086273,Asia,8190.1123,1.1104188,0.689,0.548,0.244,46.989506
China,CHN,2010,0.4374495446681976,Asia,9658.419,0.9921857,0.71,0.549,0.244,49.234028
China,CHN,2011,0.4240922331809997,Asia,10221.0,0.8832931,0.717,0.549,0.246,51.83003
China,CHN,2012,0.4223716557025909,Asia,10946.834,0.8240838,0.725,0.537,0.249,53.10031
China,CHN,2013,0.3973639905452728,Asia,11731.295,0.77156913,0.733,0.491,0.263,54.49
China,CHN,2014,0.3917765319347381,Asia,12515.198,0.72646606,0.742,0.483,0.272,55.750256
China,CHN,2015,0.3859530389308929,Asia,13325.432,0.6589624,0.75,0.48,0.261,57.329784
China,CHN,2016,0.3848051726818084,Asia,14138.955,0.6149342,0.758,0.48,0.261,58.839924
China,CHN,2017,0.3907577693462372,Asia,15030.447,0.5657219,0.765,0.481,0.253,60.24027
China,CHN,2018,0.3849764168262481,Asia,15977.008,0.53029966,0.774,0.475,0.261,61.5002
China,CHN,2019,0.3816834390163421,Asia,16879.54,0.5183628,0.781,0.463,0.264,62.709915
China,CHN,2020,0.3709083199501037,Asia,17225.969,0.5018561,0.786,0.455,0.238,63.523422
Colombia,COL,1992,0.5134726166725159,South America,7888.1055,83.482,0.639,0.434,0.671,70.41902
Colombia,COL,1996,0.5677192807197571,South America,8770.583,64.037964,0.663,0.434,0.672,72.33262
Colombia,COL,1999,0.5852622985839844,South America,8382.14,63.333992,0.673,0.434,0.687,73.87
Colombia,COL,2000,0.5837996006011963,South America,8496.792,67.89216,0.679,0.408,0.7,74.34936
Colombia,COL,2001,0.5731984376907349,South America,8528.033,70.10959,0.681,0.408,0.7,74.79384
Colombia,COL,2002,0.5600672960281372,South America,8630.542,70.396095,0.684,0.408,0.726,75.192444
Colombia,COL,2003,0.5357276797294617,South America,8855.218,57.46086,0.691,0.408,0.726,75.53418
Colombia,COL,2004,0.5497446656227112,South America,9211.279,48.648186,0.699,0.408,0.726,75.80806
Colombia,COL,2005,0.5390760898590088,South America,9524.723,42.989414,0.711,0.408,0.727,76.00494
Colombia,COL,2008,0.5530605912208557,South America,10846.737,36.884003,0.731,0.408,0.734,76.45968
Colombia,COL,2009,0.5428210496902466,South America,10894.103,35.72724,0.736,0.417,0.73,76.59641
Colombia,COL,2010,0.5461633801460266,South America,11191.687,34.524174,0.741,0.399,0.74,76.7233
Colombia,COL,2011,0.5348308682441711,South America,11788.0,35.63221,0.747,0.393,0.77,76.839005
Colombia,COL,2012,0.5263722538948059,South America,12129.81,35.9613,0.748,0.384,0.774,76.942215
Colombia,COL,2013,0.5262469053268433,South America,12633.481,33.41597,0.76,0.385,0.762,77.0316
Colombia,COL,2014,0.5254296064376831,South America,12981.565,28.654305,0.763,0.385,0.762,77.10584
Colombia,COL,2015,0.5098260045051575,South America,13237.291,27.215279,0.767,0.389,0.76,77.16363
Colombia,COL,2016,0.5056243538856506,South America,13367.445,26.143867,0.772,0.388,0.763,77.20363
Colombia,COL,2017,0.497065931558609,South America,13380.643,25.551058,0.774,0.399,0.758,77.22452
Colombia,COL,2018,0.5041036605834961,South America,13485.702,23.820759,0.775,0.381,0.757,77.28048
Colombia,COL,2019,0.5132542848587036,South America,13603.993,23.399061,0.777,0.382,0.749,77.45956
Colombia,COL,2020,0.5348644256591797,South America,12377.135,22.642704,0.764,0.397,0.737,77.63825
Colombia,COL,2021,0.5511702299118042,South America,13553.399,25.580128,0.762,0.392,0.733,77.833954
Colombia,COL,2022,0.5481858253479004,South America,14468.964,24.948807,0.782,0.383,0.75,78.04646
Costa Rica,CRI,1990,0.4521392583847046,North America,7567.0,4.4526935,0.677,0.264,0.949,48.579823
Costa Rica,CRI,1991,0.4655316472053528,North America,7552.3623,4.1221967,0.682,0.264,0.951,49.506126
Costa Rica,CRI,1992,0.456392228603363,North America,8038.7676,4.8717246,0.691,0.264,0.951,50.477787
Costa Rica,CRI,1993,0.4592636227607727,North America,8363.483,4.751393,0.696,0.264,0.951,51.487823
Costa Rica,CRI,1994,0.4670184552669525,North America,8479.568,5.273648,0.701,0.264,0.951,52.529255
Costa Rica,CRI,1995,0.4565892517566681,North America,8576.423,5.204833,0.706,0.2,0.953,53.595097
Costa Rica,CRI,1996,0.4647768139839172,North America,8446.781,5.2224183,0.707,0.2,0.953,54.678364
Costa Rica,CRI,1997,0.4557816684246063,North America,8683.948,5.6730523,0.712,0.2,0.947,55.77208
Costa Rica,CRI,1998,0.4563739895820617,North America,9053.852,5.921479,0.714,0.2,0.95,56.86926
Costa Rica,CRI,1999,0.4763061702251434,North America,9183.8955,6.3436975,0.717,0.176,0.95,57.962917
Costa Rica,CRI,2000,0.4740948379039764,North America,9319.767,6.323426,0.72,0.176,0.95,59.046238
Costa Rica,CRI,2001,0.5150595903396606,North America,9451.615,6.4106607,0.726,0.176,0.95,60.14276
Costa Rica,CRI,2002,0.5181252956390381,North America,9591.554,6.330193,0.73,0.176,0.95,61.278763
Costa Rica,CRI,2003,0.4930032193660736,North America,9831.25,7.248505,0.736,0.174,0.95,62.451805
Costa Rica,CRI,2004,0.4841752052307129,North America,10086.783,6.6665435,0.741,0.174,0.95,63.659603
Costa Rica,CRI,2005,0.4751025736331939,North America,10308.374,7.8615613,0.748,0.174,0.944,64.899864
Costa Rica,CRI,2006,0.4928048253059387,North America,10880.477,8.122481,0.755,0.188,0.935,66.1703
Costa Rica,CRI,2007,0.4931281208992004,North America,11584.677,8.424182,0.76,0.188,0.935,67.46864
Costa Rica,CRI,2008,0.4864077270030975,North America,11935.158,11.531387,0.769,0.188,0.935,68.79258
Costa Rica,CRI,2009,0.505546510219574,North America,11638.002,11.667209,0.773,0.188,0.938,70.13985
